kepoi_name,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_duration,koi_depth,koi_prad,koi_srad,koi_teq,koi_steff,koi_slogg,koi_smet,koi_kepmag,koi_model_snr,koi_num_transits
K02433.03,CONFIRMED,CANDIDATE,0.917,56.4148314,8.075,480.1,2.9,1.112,535.0,6325.0,4.409,-0.04,15.212,16.4,18.0
K04203.01,FALSE POSITIVE,FALSE POSITIVE,0.0,2.18079098,12.13,83.2,3.29,3.339,2767.0,6911.0,3.661,-0.12,10.008,69.3,624.0
K04204.01,CONFIRMED,CANDIDATE,0.974,20.9254083,6.783,109.0,1.26,1.21,729.0,5821.0,4.283,0.1,13.966,15.5,64.0
K02498.02,CONFIRMED,CANDIDATE,0.905,13.0600399,2.851,106.8,0.8,0.769,630.0,5168.0,4.566,-0.12,13.942,12.5,98.0
K04271.01,FALSE POSITIVE,FALSE POSITIVE,0.012,0.641069613,1.033,78.6,0.86,0.961,2196.0,6077.0,4.451,-0.34,14.098,10.5,978.0
K07690.01,FALSE POSITIVE,FALSE POSITIVE,0.0,2.2430415,3.63,101.1,0.89,0.891,1344.0,5897.0,4.531,-0.16,15.596,8.1,469.0
K04272.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1.21475168,6.93,266.1,5.5,3.276,3302.0,6732.0,3.632,-0.14,11.464,7.9,1112.0
K04273.01,CANDIDATE,CANDIDATE,0.999,17.3731821,3.36,71.7,1.31,1.54,901.0,6180.0,4.155,0.07,12.677,14.0,75.0
K04274.01,CANDIDATE,CANDIDATE,0.972,1.97507424,2.61,130.5,1.08,0.947,1477.0,6065.0,4.495,-0.18,15.276,15.0,570.0
K04617.01,CONFIRMED,CANDIDATE,0.896,27.4784659,7.5,83.2,1.52,1.707,736.0,5432.0,3.993,0.21,13.63,12.3,49.0
K04618.01,FALSE POSITIVE,FALSE POSITIVE,,244.86662,10.56,289.5,1.46,0.848,273.0,5821.0,4.554,-0.22,14.462,9.7,
K07697.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1.30627214,5.144,95.4,0.87,0.862,1490.0,5513.0,4.543,0.08,15.762,10.3,665.0
K04619.01,FALSE POSITIVE,FALSE POSITIVE,,62.366706,4.32,95.4,1.88,1.9,698.0,6749.0,4.031,-0.14,11.208,7.1,
K04620.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0.933732791,3.056,96.9,0.9,0.927,1773.0,5496.0,4.405,-0.22,14.812,13.8,362.0
K04621.01,FALSE POSITIVE,FALSE POSITIVE,,53.106597,2.914,82.4,2.2,2.343,860.0,7217.0,3.893,-0.34,11.159,7.3,
K04690.01,FALSE POSITIVE,FALSE POSITIVE,,360.15417,12.806,790.6,2.99,1.061,270.0,6065.0,4.452,0.21,15.435,11.1,
K04691.01,CANDIDATE,CANDIDATE,0.965,3.3879165,1.818,78.6,1.09,1.245,1336.0,5702.0,4.247,0.14,14.491,10.4,400.0
K04692.01,FALSE POSITIVE,FALSE POSITIVE,,1.42856815,2.132,59.5,0.64,0.822,1547.0,5979.0,4.557,-0.52,14.766,11.8,935.0
K00806.04,FALSE POSITIVE,FALSE POSITIVE,,381.850599,4.772,1702.0,3.59,0.867,222.0,5485.0,4.556,0.21,15.403,13.8,
K03194.01,FALSE POSITIVE,FALSE POSITIVE,1.0,10.81315417,1.275,80.3,1.46,1.46,1045.0,6380.0,4.24,0.34,11.487,16.6,101.0
K04479.01,FALSE POSITIVE,FALSE POSITIVE,0.0,359.08368,15.67,618.7,29.15,0.932,268.0,6256.0,4.493,-0.44,15.145,10.8,4.0
K04480.01,CANDIDATE,CANDIDATE,1.0,58.7488629,3.191,473.6,1.75,0.805,425.0,5574.0,4.505,-0.5,14.122,13.6,24.0
K04481.01,FALSE POSITIVE,FALSE POSITIVE,0.0,3.74784374,3.658,116.5,1.08,0.996,1226.0,6122.0,4.471,-0.1,15.13,12.8,357.0
K07685.01,CANDIDATE,CANDIDATE,0.651,64.740274,15.082,113.1,1.35,1.177,518.0,5999.0,4.263,-0.32,13.219,16.4,22.0
K04482.01,CANDIDATE,CANDIDATE,0.898,5.38299284,3.336,35.1,0.78,1.293,1253.0,6256.0,4.27,-0.02,12.642,10.7,249.0
K04483.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1.71028117,2.61,111.6,0.91,0.855,1454.0,5910.0,4.55,-0.28,15.422,13.8,783.0
K04549.01,CANDIDATE,CANDIDATE,0.98,2.0481582,1.899,183.3,1.16,0.86,1346.0,5799.0,4.548,-0.16,15.98,11.7,549.0
K04550.01,CONFIRMED,CANDIDATE,0.934,140.251943,6.576,567.7,1.84,0.788,271.0,4821.0,4.529,0.16,15.429,11.9,11.0
K04551.01,CANDIDATE,CANDIDATE,0.986,14.7179342,5.844,132.3,1.25,1.018,784.0,6102.0,4.449,-0.06,14.654,12.7,92.0
K07691.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0.570828503,0.915,174.4,0.54,0.388,986.0,3585.0,4.868,-0.2,15.068,13.9,2329.0
K04552.01,FALSE POSITIVE,FALSE POSITIVE,,134.4665,5.27,1032.0,2.48,0.791,280.0,4891.0,4.524,0.1,15.126,6.7,
K04553.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0.909314811,2.2053,40.5,0.99,1.447,2503.0,6508.0,4.163,-0.3,12.73,30.2,1474.0
K04622.01,CONFIRMED,CANDIDATE,0.975,207.24785,6.159,809.2,1.56,0.553,189.0,4339.0,4.711,-0.58,15.142,13.2,6.0
K04623.01,FALSE POSITIVE,FALSE POSITIVE,,186.55347,13.57,334.5,1.86,1.006,341.0,6187.0,4.446,-0.2,14.905,11.0,
K03179.01,CONFIRMED,CANDIDATE,1.0,5.99078221,1.699,69.9,1.03,0.972,987.0,5721.0,4.442,0.0,10.884,8.6,223.0
K04624.01,FALSE POSITIVE,FALSE POSITIVE,0.0,14.0801852,3.402,90.7,1.04,1.089,798.0,5984.0,4.421,0.24,12.966,6.9,97.0
K04625.01,CONFIRMED,CANDIDATE,0.493,2.440839436,0.968,509.5,21.29,0.698,986.0,4803.0,4.623,-0.08,15.877,14.4,463.0
K04693.01,CONFIRMED,CANDIDATE,0.991,23.6223571,6.852,57.0,1.07,1.393,797.0,6144.0,4.149,-0.3,13.341,11.4,61.0
K04694.01,CANDIDATE,CANDIDATE,1.0,19.2527652,4.862,138.5,1.24,1.046,740.0,6258.0,4.442,-0.12,14.851,10.8,69.0
K04695.01,FALSE POSITIVE,FALSE POSITIVE,0.0,3.28931936,1.921,166.0,50.51,1.072,1364.0,6335.0,4.427,-0.14,14.806,11.1,323.0
K04696.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1.08195208,4.807,33.6,0.47,0.824,1526.0,5233.0,4.489,-0.16,13.881,12.4,996.0
K04697.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0.512583041,1.498,114.3,1.07,0.999,2363.0,6077.0,4.471,-0.04,15.484,17.1,2211.0
K07680.01,CANDIDATE,CANDIDATE,0.427,219.20579,14.5,207.8,2.66,1.785,456.0,6990.0,4.115,0.06,12.449,15.2,4.0
K04484.01,CONFIRMED,CANDIDATE,1.0,2.29794819,2.84,83.2,0.98,1.072,1547.0,6371.0,4.426,-0.18,15.079,12.2,583.0
K04485.01,FALSE POSITIVE,FALSE POSITIVE,,368.11581,13.52,476.2,2.11,0.964,263.0,6122.0,4.487,-0.18,15.125,11.2,
K04486.01,FALSE POSITIVE,FALSE POSITIVE,,368.52466,11.9,680.3,3.05,1.137,288.0,6343.0,4.411,0.07,15.484,14.0,
K03158.02,CONFIRMED,CANDIDATE,1.0,4.54586982,1.756,76.5,0.65,0.721,868.0,5051.0,4.562,-0.36,8.717,24.4,252.0
K04487.01,CANDIDATE,CANDIDATE,0.98,3.48754109,1.811,85.1,0.72,0.783,988.0,5252.0,4.593,0.07,14.371,7.3,377.0
K03164.01,FALSE POSITIVE,FALSE POSITIVE,,0.542498653,4.257,54.9,2.25,2.954,5157.0,8711.0,3.795,-0.26,10.326,19.8,
K04554.01,CANDIDATE,CANDIDATE,0.971,8.0772455,7.272,79.2,2.61,2.032,1228.0,5684.0,3.915,0.3,14.579,12.5,167.0
K04555.01,CANDIDATE,CANDIDATE,,364.08733,14.09,372.0,1.39,0.727,211.0,5376.0,4.601,-0.42,14.816,8.8,
K04556.01,FALSE POSITIVE,FALSE POSITIVE,0.276,21.5819776,13.734,47.6,0.91,1.342,746.0,5601.0,4.144,-0.04,11.981,17.3,62.0
K04557.01,CANDIDATE,CANDIDATE,0.999,5.75651958,2.309,65.3,0.83,1.024,1089.0,6208.0,4.454,-0.12,13.666,11.2,230.0
K04626.01,CANDIDATE,CANDIDATE,0.98,91.95723,10.471,308.4,2.66,1.528,497.0,5854.0,4.114,0.16,14.876,12.3,14.0
K04627.01,CANDIDATE,CANDIDATE,0.944,7.51731745,2.484,170.7,1.19,0.923,861.0,5525.0,4.488,0.16,15.029,10.7,179.0
K04628.01,FALSE POSITIVE,FALSE POSITIVE,,3.08723626,2.615,101.9,1.2,1.171,1451.0,6418.0,4.395,0.07,14.966,12.1,429.0
K04629.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0.592562969,3.0869,1546.4,25.97,0.804,1967.0,5728.0,4.575,-0.32,15.784,100.4,1911.0
K04630.01,CANDIDATE,CANDIDATE,1.0,44.6966177,10.532,257.3,2.46,1.518,637.0,5929.0,4.123,0.12,14.875,15.3,32.0
K04698.01,CANDIDATE,CANDIDATE,0.965,8.5275894,2.959,112.5,1.28,1.193,1049.0,6469.0,4.385,0.07,14.765,10.4,157.0
K04699.01,CANDIDATE,CANDIDATE,1.0,3.07714195,3.571,34.2,1.08,1.336,1493.0,6108.0,4.251,0.1,12.889,9.9,211.0
K04700.01,CANDIDATE,CANDIDATE,1.0,3.83488354,2.026,243.0,1.2,0.775,1003.0,5515.0,4.592,-0.26,15.972,10.9,300.0
K04701.01,FALSE POSITIVE,FALSE POSITIVE,0.0,31.97181,12.277,117.4,0.95,0.853,521.0,5632.0,4.554,-0.04,14.817,11.1,43.0
K04702.01,FALSE POSITIVE,FALSE POSITIVE,0.003,5.81289843,3.979,76.3,0.93,1.041,1102.0,6175.0,4.41,-0.2,14.51,9.5,232.0
K04488.01,FALSE POSITIVE,FALSE POSITIVE,,6.44173995,1.635,107.7,1.41,1.339,1175.0,6088.0,4.225,0.02,13.861,10.5,206.0
K04489.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0.631106722,0.9942,49.2,0.63,0.898,1945.0,5400.0,4.443,-0.1,13.572,17.6,2114.0
K04490.01,FALSE POSITIVE,FALSE POSITIVE,,176.17377,14.58,349.9,1.76,0.937,323.0,5957.0,4.506,-0.08,15.601,8.2,
K04491.01,CONFIRMED,CANDIDATE,0.944,114.336052,14.077,239.8,2.09,1.316,429.0,5802.0,4.218,0.14,15.015,13.0,12.0
K04492.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0.63938062,1.2067,308.0,51.53,1.204,2566.0,6607.0,4.363,-0.1,13.725,97.5,2091.0
K04558.01,CANDIDATE,CANDIDATE,0.972,8.8233996,6.735,104.6,1.13,1.121,929.0,5602.0,4.269,-0.14,14.598,13.3,117.0
K04559.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0.566801045,1.7499,188.3,1.42,0.982,2348.0,6106.0,4.405,-0.52,14.498,34.9,2364.0
K04560.01,FALSE POSITIVE,FALSE POSITIVE,,0.992799002,3.4878,1653.0,40.12,0.989,1933.0,6217.0,4.472,-0.22,15.106,97.8,
K04561.01,CONFIRMED,CANDIDATE,0.997,1.5184181,2.842,196.8,1.85,1.269,1926.0,6302.0,4.259,-0.18,14.118,15.9,61.0
K04562.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0.96807117,1.677,104.8,0.72,0.687,1487.0,5367.0,4.639,-0.54,15.247,15.4,1385.0
K04631.01,FALSE POSITIVE,FALSE POSITIVE,0.0,3.55661906,5.396,23.3,0.72,1.458,1518.0,6018.0,4.081,-0.42,12.84,11.4,305.0
K04632.01,CANDIDATE,CANDIDATE,0.872,40.0691482,2.928,784.1,13.25,0.762,458.0,5485.0,4.575,-0.38,15.618,10.5,27.0
K04633.01,CANDIDATE,CANDIDATE,1.0,11.6933447,6.551,66.9,1.12,1.354,950.0,6049.0,4.248,0.18,13.848,12.7,115.0
K07692.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0.56256804,1.686,4.5,0.63,2.773,5127.0,9005.0,3.84,-0.38,9.121,11.8,1906.0
K03182.01,FALSE POSITIVE,FALSE POSITIVE,,8.79991878,41.564,869.1,224.56,3.267,1979.0,8092.0,3.725,-0.04,11.04,236.1,
K04634.01,CANDIDATE,CANDIDATE,0.998,4.02745396,1.33,85.2,0.98,1.041,1250.0,6174.0,4.398,-0.28,13.685,10.8,332.0
K03196.01,CANDIDATE,CANDIDATE,0.917,4.96061094,2.864,20.4,0.59,1.298,1272.0,6117.0,4.244,-0.04,11.525,12.5,272.0
K04703.01,FALSE POSITIVE,FALSE POSITIVE,,349.03703,4.76,777.0,2.27,0.824,231.0,5583.0,4.559,-0.14,15.499,11.6,
K04704.01,FALSE POSITIVE,FALSE POSITIVE,,177.8135,9.76,417.7,1.83,0.898,310.0,5822.0,4.529,-0.06,15.234,8.8,
K04705.01,CANDIDATE,CANDIDATE,0.446,1.4733245,1.406,124.0,1.03,0.921,1576.0,5751.0,4.431,-0.36,15.078,11.9,769.0
K04706.01,CONFIRMED,CANDIDATE,0.665,101.952048,5.991,152.5,1.31,1.054,428.0,6210.0,4.407,-0.18,13.658,10.3,11.0
K04493.01,FALSE POSITIVE,FALSE POSITIVE,0.0,2.41795911,2.727,100.5,0.53,0.534,878.0,4623.0,4.719,-1.12,15.121,10.1,550.0
K04494.01,FALSE POSITIVE,FALSE POSITIVE,,183.854867,14.996,520.6,2.4,1.031,345.0,6225.0,4.45,-0.12,15.448,10.8,
K04495.01,CANDIDATE,CANDIDATE,1.0,5.93218209,4.507,205.3,1.39,0.977,1000.0,5843.0,4.474,0.08,15.466,14.9,192.0
K04496.01,CANDIDATE,CANDIDATE,0.967,96.384483,5.253,591.0,2.41,1.0,400.0,5919.0,4.485,0.21,15.602,10.4,11.0
K07681.01,CANDIDATE,CANDIDATE,1.0,6.05552018,2.818,134.6,0.92,0.805,844.0,5352.0,4.585,0.07,14.772,9.8,177.0
K00701.05,CONFIRMED,CANDIDATE,0.989,12.4418003,3.572,78.4,0.57,0.662,576.0,4926.0,4.653,-0.36,13.725,11.4,103.0
K04563.01,CANDIDATE,CANDIDATE,0.603,54.333582,10.545,152.0,1.7,1.221,513.0,5500.0,4.228,0.14,14.487,10.5,20.0
K03165.01,CANDIDATE,CANDIDATE,1.0,4.11754421,4.362,34.3,1.02,1.726,1581.0,6263.0,4.024,-0.18,10.335,22.1,323.0
K04564.01,FALSE POSITIVE,FALSE POSITIVE,,293.60581,11.07,165.3,1.37,1.064,295.0,6167.0,4.444,0.07,14.279,8.4,
K04565.01,FALSE POSITIVE,FALSE POSITIVE,0.0,2.78801663,17.354,14.0,0.91,2.206,2287.0,7523.0,3.986,-0.06,12.133,21.8,490.0
K04566.01,CONFIRMED,CANDIDATE,1.0,3.94660745,2.705,309.4,1.4,0.806,981.0,5376.0,4.576,-0.02,15.923,12.7,268.0
K04635.01,FALSE POSITIVE,FALSE POSITIVE,0.0,4.99473798,3.05,99.5,0.82,0.819,917.0,5406.0,4.569,0.02,13.819,17.5,268.0
K04636.01,CANDIDATE,CANDIDATE,1.0,122.749053,8.342,1041.2,6.13,0.976,348.0,5619.0,4.488,0.44,15.511,15.0,9.0
K04637.01,CANDIDATE,CANDIDATE,0.985,4.37992345,4.949,15.5,0.81,1.918,1608.0,6311.0,3.993,-0.12,10.438,13.9,310.0
K04638.01,FALSE POSITIVE,FALSE POSITIVE,,368.48518,11.26,301.8,1.98,1.096,283.0,6140.0,4.354,-0.24,14.178,13.7,
K04639.01,FALSE POSITIVE,FALSE POSITIVE,,169.894419,2.525,178.7,2.66,1.961,492.0,6382.0,3.94,-0.22,11.998,6.3,
K04707.01,FALSE POSITIVE,FALSE POSITIVE,0.001,26.190289,2.148,51.8,1.05,1.441,793.0,6434.0,4.208,-0.08,11.66,9.3,51.0
K04708.01,FALSE POSITIVE,FALSE POSITIVE,,203.511886,3.671,167.1,2.07,1.565,442.0,6967.0,4.193,-0.1,12.341,9.3,
K04709.01,CANDIDATE,CANDIDATE,0.8,3.70858595,1.94,305.4,1.33,0.771,995.0,5420.0,4.596,-0.2,15.947,11.3,358.0
K04710.01,CANDIDATE,CANDIDATE,0.998,9.4527721,3.817,197.3,1.3,0.857,832.0,5973.0,4.547,-0.34,15.58,11.3,140.0
K04711.01,CANDIDATE,CANDIDATE,0.894,4.3638313,1.457,194.1,1.08,0.763,976.0,5623.0,4.596,-0.4,15.642,10.3,152.0
K03158.03,CONFIRMED,CANDIDATE,1.0,6.18943952,2.3316,83.2,0.65,0.721,783.0,5051.0,4.562,-0.36,8.717,26.8,207.0
K04497.01,CANDIDATE,CANDIDATE,1.0,6.83006228,3.315,187.4,1.09,0.8,882.0,5807.0,4.576,-0.4,15.17,12.1,196.0
K04498.01,CANDIDATE,CANDIDATE,0.983,17.1622587,4.668,312.2,22.42,0.939,674.0,5729.0,4.509,0.16,14.841,11.7,63.0
K04499.01,CANDIDATE,CANDIDATE,1.0,5.19898615,2.359,136.8,1.04,0.867,1035.0,6058.0,4.54,-0.4,14.652,11.5,206.0
K04500.01,CONFIRMED,CANDIDATE,0.806,8.70179611,3.048,304.1,1.37,0.8,750.0,5295.0,4.548,-0.1,15.85,11.8,128.0
K04567.01,CANDIDATE,CANDIDATE,0.988,14.74426,8.168,113.6,8.1,0.987,784.0,6146.0,4.454,-0.22,13.775,11.9,86.0
K04568.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0.933747395,4.798,30.9,1.24,2.174,2596.0,5574.0,3.818,-0.16,12.877,26.7,1444.0
K07682.01,FALSE POSITIVE,FALSE POSITIVE,0.0,58.873429,17.487,226471.0,76.18,1.568,679.0,7078.0,4.192,-0.16,14.048,106.8,3.0
K04569.01,FALSE POSITIVE,FALSE POSITIVE,,14.1166583,9.12,449.3,238.66,2.238,1205.0,6526.0,3.883,-0.1,13.572,5.9,
K04570.01,CANDIDATE,CANDIDATE,0.996,35.0175053,3.608,292.0,2.13,1.123,617.0,5944.0,4.293,-0.32,14.638,12.8,36.0
K04571.01,CONFIRMED,CANDIDATE,0.995,47.3128645,11.444,217.4,3.71,1.876,658.0,5749.0,4.002,0.34,14.553,17.6,30.0
K04639.02,FALSE POSITIVE,FALSE POSITIVE,,29.6990126,1.849,93.3,1.93,1.961,880.0,6382.0,3.94,-0.22,11.998,7.4,
K04640.01,CONFIRMED,CANDIDATE,0.987,6.1082945,3.493,61.1,1.06,1.289,1267.0,6720.0,4.316,-0.14,13.606,10.8,219.0
K04641.01,FALSE POSITIVE,FALSE POSITIVE,0.0,119.72007,9.48,115.6,1.26,1.176,410.0,5963.0,4.321,0.06,13.59,9.0,11.0
K04642.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1.27839331,6.343,19.5,0.86,1.918,2853.0,7758.0,4.106,0.0,13.107,15.2,425.0
K03184.01,CONFIRMED,CANDIDATE,1.0,7.545922037,4.0329,22.2,0.68,1.376,1084.0,5788.0,4.178,0.12,11.158,13.4,180.0
K04722.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0.58675746,1.508,143.8,19.91,0.938,2157.0,5942.0,4.506,-0.06,15.509,18.4,2281.0
K03197.01,CANDIDATE,CANDIDATE,1.0,22.599501,4.38,76.9,0.96,1.087,734.0,6335.0,4.375,-0.3,11.531,2.9,59.0
K04723.01,FALSE POSITIVE,FALSE POSITIVE,,373.74856,28.18,797.8,4.45,1.137,287.0,6343.0,4.411,0.07,15.642,12.6,
K04724.01,FALSE POSITIVE,FALSE POSITIVE,,20.8822079,4.556,1107.0,3.63,1.0,661.0,5780.0,4.438,,14.945,11.0,13.0
K04725.01,CONFIRMED,CANDIDATE,1.0,7.28171395,1.723,111.6,2.59,1.806,1086.0,4970.0,3.924,0.32,13.367,14.4,181.0
K04726.01,FALSE POSITIVE,FALSE POSITIVE,0.0,8.0386699,3.549,142.0,1.18,0.975,926.0,6018.0,4.485,-0.04,14.999,11.6,164.0
K04500.02,CONFIRMED,CANDIDATE,1.0,44.9851885,4.164,617.8,2.09,0.8,433.0,5295.0,4.548,-0.1,15.85,12.7,26.0
K04501.01,FALSE POSITIVE,FALSE POSITIVE,0.0,6.67410577,3.645,160.9,1.62,1.041,1022.0,5949.0,4.389,-0.16,15.066,12.6,166.0
K04502.01,FALSE POSITIVE,FALSE POSITIVE,,374.92478,18.05,610.0,1.67,0.69,171.0,4407.0,4.593,0.08,15.822,6.0,
K04503.01,CANDIDATE,CANDIDATE,1.0,5.89089509,2.402,267.7,1.54,0.942,985.0,5869.0,4.513,0.07,15.683,11.7,176.0
K04504.01,CANDIDATE,CANDIDATE,0.995,4.13029832,2.461,325.3,1.44,0.81,995.0,5490.0,4.557,-0.16,15.956,8.7,271.0
K04572.01,FALSE POSITIVE,FALSE POSITIVE,0.002,4.60690612,4.176,137.5,0.9,0.775,950.0,5529.0,4.583,-0.3,15.069,13.3,223.0
K04573.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1.50178705,2.936,86.7,0.93,0.987,1617.0,5964.0,4.471,0.0,15.028,13.4,717.0
K03167.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0.499664962,1.6123,34.3,0.5,0.855,2056.0,5570.0,4.561,0.07,10.437,31.6,1342.0
K04574.01,FALSE POSITIVE,FALSE POSITIVE,0.0,17.4453935,6.39,501.7,32.01,1.063,770.0,6260.0,4.433,-0.08,15.954,16.4,66.0
K04575.01,CANDIDATE,CANDIDATE,0.831,201.325036,14.4,125.4,1.98,1.699,410.0,6120.0,4.093,0.16,13.174,14.2,7.0
K04643.01,CANDIDATE,CANDIDATE,1.0,5.59346375,1.668,236.5,1.43,0.933,1008.0,5874.0,4.498,-0.06,15.308,9.5,0.0
K04644.01,CANDIDATE,CANDIDATE,0.97,3.44928111,1.424,237.0,1.23,0.781,966.0,5119.0,4.591,0.14,15.144,9.7,387.0
K04645.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1.4725859,2.953,84.4,0.93,0.999,1662.0,6077.0,4.471,-0.04,15.117,13.3,732.0
K04646.01,FALSE POSITIVE,FALSE POSITIVE,,2.97607935,4.606,130.4,1.1,0.865,1144.0,5547.0,4.534,0.02,15.331,14.1,
K04647.01,CANDIDATE,CANDIDATE,0.986,37.9043889,11.638,98.2,1.97,1.964,693.0,5303.0,3.87,-0.04,13.726,13.9,35.0
K04712.01,FALSE POSITIVE,FALSE POSITIVE,0.0,1.44438449,2.704,75.4,1.08,1.213,1980.0,6667.0,4.358,-0.12,14.815,10.8,368.0
K03196.02,CANDIDATE,CANDIDATE,0.983,6.88297756,2.065,30.4,0.77,1.298,1141.0,6117.0,4.244,-0.04,11.525,13.2,185.0
K04713.01,CANDIDATE,CANDIDATE,0.817,8.7963166,4.696,96.5,1.36,1.0,882.0,5780.0,4.438,0.0,13.641,11.9,118.0
K04714.01,CANDIDATE,CANDIDATE,1.0,2.049602348,1.061,186.1,1.08,0.78,1203.0,5356.0,4.589,-0.12,15.277,11.3,657.0
K04715.01,CANDIDATE,CANDIDATE,0.844,53.285584,6.492,158.6,1.44,1.057,537.0,6015.0,4.297,-0.68,13.98,11.0,20.0
K04716.01,CANDIDATE,CANDIDATE,0.96,5.8943338,3.475,28.9,0.61,1.145,1092.0,5929.0,4.357,0.16,12.322,10.7,179.0
K04504.02,CANDIDATE,CANDIDATE,0.809,8.119343,3.558,350.4,1.5,0.81,794.0,5490.0,4.557,-0.16,15.956,8.2,137.0
K03158.04,CONFIRMED,CANDIDATE,1.0,7.74347801,2.7878,77.8,0.62,0.721,727.0,5051.0,4.562,-0.36,8.717,24.4,169.0
K04505.01,CANDIDATE,CANDIDATE,0.988,18.0071438,5.401,80.8,1.05,1.167,799.0,6173.0,4.314,-0.16,13.615,13.1,75.0
K04506.01,CONFIRMED,CANDIDATE,0.997,5.60473115,2.885,210.0,1.11,0.777,866.0,5401.0,4.593,-0.16,15.683,11.9,241.0
K04507.01,FALSE POSITIVE,FALSE POSITIVE,,132.778041,5.624,9036.0,10.38,1.0,357.0,5780.0,4.438,,13.34,10.6,28.0
K04508.01,CANDIDATE,CANDIDATE,0.686,2.49915311,1.803,179.2,1.02,0.72,983.0,4705.0,4.572,-0.04,15.352,13.4,427.0
K04576.01,FALSE POSITIVE,FALSE POSITIVE,,184.568,13.09,409.9,1.53,0.75,282.0,5680.0,4.595,-0.54,15.185,10.2,
K04577.01,CANDIDATE,CANDIDATE,0.695,105.997107,3.751,430.8,1.83,0.831,373.0,6068.0,4.565,-0.5,14.894,10.9,11.0
K04578.01,FALSE POSITIVE,FALSE POSITIVE,0.0,2.48882685,3.487,80.2,1.05,1.092,1477.0,6246.0,4.433,0.07,14.768,14.2,546.0
K04579.01,FALSE POSITIVE,FALSE POSITIVE,,367.19796,15.92,146.1,1.08,0.889,253.0,6054.0,4.525,-0.34,13.592,10.7,
K04580.01,CANDIDATE,CANDIDATE,0.993,6.30432354,2.508,40.0,1.23,1.836,1510.0,6728.0,3.987,-0.46,13.01,10.7,206.0
K04648.01,FALSE POSITIVE,FALSE POSITIVE,0.003,17.6604653,2.837,309.2,1.76,0.94,690.0,5910.0,4.505,-0.02,15.768,11.3,76.0
K04649.01,CANDIDATE,CANDIDATE,0.842,3.38419892,1.485,228.2,1.2,0.795,1074.0,5613.0,4.581,-0.26,15.446,11.5,317.0
K04650.01,FALSE POSITIVE,FALSE POSITIVE,0.842,1.69999106,3.289,95.6,0.55,0.554,934.0,4289.0,4.684,-0.64,15.928,10.6,786.0
K04651.01,CANDIDATE,CANDIDATE,0.97,1.19260017,1.502,58.0,0.77,1.013,1726.0,5600.0,4.349,-0.18,13.818,11.7,1118.0
K04652.01,FALSE POSITIVE,FALSE POSITIVE,0.0,4.2059745,8.006,41.2,0.75,1.163,1263.0,5960.0,4.291,-0.18,14.734,7.7,324.0
K04717.01,CANDIDATE,CANDIDATE,0.405,216.456055,11.067,1002.8,3.61,1.155,320.0,5645.0,4.299,0.14,15.58,14.2,4.0
K04718.01,FALSE POSITIVE,FALSE POSITIVE,0.0,0.566803216,3.325,20.2,0.54,1.182,2642.0,6473.0,4.33,-0.28,13.449,15.5,2373.0
K04719.01,FALSE POSITIVE,FALSE POSITIVE,,365.13981,4.46,531.0,1.86,0.815,228.0,5610.0,4.564,-0.2,14.934,7.9,
K04720.01,FALSE POSITIVE,FALSE POSITIVE,0.0,37.809539,7.547,487.4,1.79,0.82,483.0,5595.0,4.57,-0.14,15.752,9.7,28.0
K04721.01,FALSE POSITIVE,FALSE POSITIVE,,381.18654,9.73,985.0,2.29,0.734,193.0,4977.0,4.607,-0.04,15.845,9.0,
K04509.01,CANDIDATE,CANDIDATE,0.942,12.003678,2.799,281.7,0.97,0.594,503.0,4328.0,4.654,-0.42,15.675,12.0,111.0
K04510.01,CONFIRMED,CANDIDATE,1.0,5.17624997,5.261,78.7,1.31,1.497,1243.0,5578.0,4.088,0.14,14.435,13.4,265.0
K04511.01,FALSE POSITIVE,FALSE POSITIVE,,370.62071,12.58,344.3,2.12,1.136,295.0,6432.0,4.382,-0.16,15.045,10.5,
K04512.01,FALSE POSITIVE,FALSE POSITIVE,0.001,0.589458602,0.8278,158.4,0.98,0.776,1848.0,5286.0,4.517,-0.38,15.314,17.3,1926.0
K04513.01,CONFIRMED,CANDIDATE,0.872,3.91794676,2.549,116.5,0.94,0.87,1030.0,5500.0,4.547,0.16,14.75,13.5,345.0
